,search-number,evaluation,memory*,nchpercent*,trustindexmean*,initialexperience*,carepatchmean*,carefarmermean*,careothersmean*,fitness,num-replicates,best-fitness-so-far
255,2,1190,22,0.63,0.71,7.4,0.8300000000000001,0.67,0.52,0.3544774634439563,10,0.4039177540419725
256,2,1200,20,0.97,0.71,7.4,0.8300000000000001,0.08,0.55,0.3192909163285969,10,0.4039177540419725
257,2,1210,9,0.29,0.48,8.3,0.4,0.76,0.34,0.3551785845936657,10,0.4039177540419725
258,2,1220,9,0.55,0.61,7.4,0.52,0.3,0.05,0.3485247952852779,10,0.4039177540419725
259,2,1230,29,0.86,0.5700000000000001,10.0,0.8200000000000001,0.24,0.58,0.3766138300203229,10,0.4039177540419725
260,2,1240,9,0.55,0.77,10.0,0.08,0.1,0.01,0.3032719242784426,10,0.4039177540419725
261,2,1250,9,0.17,0.88,7.0,0.76,0.34,0.26,0.1987660326629631,10,0.4039177540419725
262,2,1260,21,0.35,0.7000000000000001,9.3,0.1,0.55,0.52,0.3504127905315622,10,0.4039177540419725
263,2,1270,27,0.64,0.44,9.5,0.18,0.37,0.5700000000000001,0.3064419841788785,10,0.4039177540419725
264,2,1280,19,0.96,0.79,8.3,0.4,0.76,0.45,0.254004062269889,10,0.4039177540419725
265,2,1290,9,0.61,0.7000000000000001,7.4,0.8300000000000001,0.67,0.55,0.3615020936104919,10,0.4039177540419725
266,2,1300,19,0.0,0.71,7.4,0.76,0.13,0.32,0.3403436479219372,10,0.4039177540419725
267,2,1310,9,0.08,0.66,7.4,0.8300000000000001,0.08,0.55,0.3425588901179923,10,0.4039177540419725
268,2,1320,9,0.16,0.68,8.9,0.08,0.09,0.01,0.3364712555877507,10,0.4039177540419725
269,2,1330,9,0.47,0.72,8.9,0.67,0.13,0.65,0.3521304887148021,10,0.4039177540419725
270,2,1340,16,0.97,0.86,6.1,0.64,0.6,0.89,0.2263919817526405,10,0.4039177540419725
271,2,1350,12,0.32,0.41,5.1,0.19,0.53,0.75,0.2751544793647278,10,0.4039177540419725
272,2,1360,9,0.55,0.93,7.4,0.76,0.49,0.52,0.1694343435822767,10,0.4039177540419725
273,2,1370,29,0.86,0.5700000000000001,5.8,0.8200000000000001,0.24,0.53,0.3625971583370044,10,0.4039177540419725
274,2,1380,14,0.0,0.68,9.7,0.8300000000000001,0.23,0.43,0.369392309304739,10,0.4039177540419725
275,2,1390,20,0.35,0.6900000000000001,7.5,0.0,0.54,0.17,0.3653814435435356,10,0.4039177540419725
276,2,1400,19,0.35,0.73,7.5,0.0,0.54,0.17,0.3170222714906214,10,0.4039177540419725
277,2,1410,22,0.75,0.71,9.3,0.8300000000000001,0.41,0.84,0.3601111238188391,10,0.4039177540419725
278,2,1420,10,0.98,0.48,8.0,0.56,0.04,0.96,0.3315936609756498,10,0.4039177540419725
279,2,1430,5,0.35,0.41,5.1,0.19,0.09,0.54,0.295004710043114,10,0.4039177540419725
280,2,1440,9,0.55,0.66,7.4,0.8300000000000001,0.3,0.26,0.3718221610008531,10,0.4039177540419725
281,2,1450,9,0.08,0.66,7.4,0.52,0.18,0.84,0.3571450683625541,10,0.4039177540419725
282,2,1460,27,0.64,0.76,9.3,0.1,0.52,0.52,0.3036114381623737,10,0.4039177540419725
283,3,10,14,0.78,0.71,9.3,0.37,0.74,0.81,0.3128201540822292,10,0.3128201540822292
284,3,20,27,1.0,0.26,9.6,0.51,0.19,0.11,0.2087079022928903,10,0.3128201540822292
285,3,30,24,0.1,0.86,8.6,0.31,0.45,0.28,0.2251214657455153,10,0.3128201540822292
286,3,40,27,0.41,0.78,5.0,0.09,0.37,0.4,0.2802471806523343,10,0.3128201540822292
287,3,50,30,0.01,0.77,5.0,0.94,0.92,0.8200000000000001,0.2727844507027656,10,0.3128201540822292
288,3,60,22,0.9,0.15,8.9,0.27,0.04,0.44,0.1140830324626417,10,0.3128201540822292
289,3,70,17,0.75,0.59,6.5,0.04,0.04,0.92,0.3584578016293068,10,0.3584578016293068
290,3,80,22,0.88,0.2,8.9,0.45,0.95,0.97,0.1609189506033513,10,0.3584578016293068
291,3,90,13,0.46,0.07,7.800000000000001,0.93,0.81,0.79,0.0718274619538762,10,0.3584578016293068
292,3,100,26,0.06,0.79,9.3,0.52,0.68,0.43,0.2646385012604166,10,0.3584578016293068
293,3,110,27,0.26,0.17,8.9,0.86,0.74,0.36,0.1251681585353078,10,0.3584578016293068
294,3,120,23,0.52,0.94,6.7,0.56,0.8300000000000001,0.86,0.1586203433218389,10,0.3584578016293068
295,3,130,24,0.55,0.34,5.3,0.86,0.01,0.37,0.2834619879335401,10,0.3584578016293068
296,3,140,29,0.03,0.16,7.9,0.28,0.94,0.35,0.0948057546446995,10,0.3584578016293068
297,3,150,20,0.92,0.87,7.4,0.15,0.09,0.44,0.1991122767807976,10,0.3584578016293068
298,3,160,8,0.31,0.52,5.3,0.27,0.03,0.31,0.3273082547538091,10,0.3584578016293068
299,3,170,18,0.17,0.34,7.0,0.0,0.38,0.62,0.2377646026669627,10,0.3584578016293068
300,3,180,18,0.62,0.5,8.0,0.71,0.79,0.81,0.3650882520492163,10,0.3650882520492163
301,3,190,18,0.15,0.42,7.4,0.07,0.86,0.98,0.2610497340161988,10,0.3650882520492163
302,3,200,14,0.53,0.36,8.2,0.79,0.07,0.94,0.2973272646279435,10,0.3650882520492163
303,3,210,13,0.0,0.3,8.1,0.73,0.73,0.55,0.210407368951432,10,0.3650882520492163
304,3,220,11,0.75,0.23,5.0,0.03,0.11,0.33,0.1720856939400744,10,0.3650882520492163
305,3,230,21,0.41,0.56,7.800000000000001,0.33,0.3,0.28,0.3897635631405786,10,0.3897635631405786
306,3,240,23,0.3,0.6,9.3,0.44,0.53,0.9,0.3829288644634241,10,0.3897635631405786
307,3,250,21,0.71,0.75,7.300000000000001,0.8,0.71,0.02,0.3131113622988529,10,0.3897635631405786
308,3,260,6,0.66,0.38,8.4,0.52,0.61,0.01,0.2961928182289146,10,0.3897635631405786
309,3,270,19,0.33,0.26,9.4,0.67,0.41,0.33,0.1810038106101336,10,0.3897635631405786
310,3,280,5,0.04,0.9,9.9,0.56,0.1,0.07,0.160554638549604,10,0.3897635631405786
311,3,290,27,0.43,0.26,8.1,0.66,0.03,0.66,0.1886468820112015,10,0.3897635631405786
312,3,300,5,0.41,0.18,7.300000000000001,0.14,0.66,0.79,0.1470145329078604,10,0.3897635631405786
313,3,310,12,0.63,0.86,5.0,0.43,0.09,0.55,0.2166882743537966,10,0.3897635631405786
314,3,320,16,0.41,0.75,6.9,0.24,0.5700000000000001,0.08,0.3358635384762622,10,0.3897635631405786
315,3,330,29,0.8,0.75,9.7,0.17,0.38,0.58,0.3033512563098456,10,0.3897635631405786
316,3,340,20,0.85,0.51,5.7,0.33,0.0,0.04,0.3523575650936276,10,0.3897635631405786
317,3,350,13,0.16,0.71,6.6,0.23,0.32,0.95,0.3442554992359495,10,0.3897635631405786
318,3,360,23,0.67,0.64,6.6,0.06,0.19,0.25,0.3688046389564862,10,0.3897635631405786
319,3,370,23,0.47,0.3,6.9,1.0,0.01,0.01,0.2066860304120406,10,0.3897635631405786
320,3,380,13,0.96,0.47,5.0,0.8200000000000001,0.31,0.95,0.3330151526342367,10,0.3897635631405786
321,3,390,18,0.22,0.67,9.0,0.6,0.19,0.6,0.3520118333515855,10,0.3897635631405786
322,3,400,13,0.24,0.98,7.2,0.45,0.99,0.12,0.1462785891414857,10,0.3897635631405786
323,3,410,24,0.75,0.64,6.6,0.88,0.38,0.11,0.3469140585437175,10,0.3897635631405786
324,3,420,17,0.78,0.52,6.1,0.6,0.8,0.34,0.3432452240876904,10,0.3897635631405786
325,3,430,26,0.4,0.3,9.6,0.19,0.95,0.1,0.2191120983884588,10,0.3897635631405786
326,3,440,24,0.55,0.7000000000000001,8.2,0.28,0.96,0.35,0.3664983016701317,10,0.3897635631405786
327,3,450,27,0.26,0.04,7.9,0.41,0.07,0.97,0.0645211719493648,10,0.3897635631405786
328,3,460,18,0.47,0.34,8.7,0.79,0.47,0.29,0.2210849746958689,10,0.3897635631405786
329,3,470,14,0.61,0.01,6.9,0.79,0.67,0.37,0.0602302712077641,10,0.3897635631405786
330,3,480,18,0.06,0.55,8.5,0.55,0.04,0.71,0.3478367568651777,10,0.3897635631405786
331,3,490,30,0.94,0.11,6.2,0.06,0.0,0.17,0.07153099997028,10,0.3897635631405786
332,3,500,5,0.8200000000000001,0.9,6.4,0.14,0.86,0.75,0.1792627579612564,10,0.3897635631405786
333,3,510,18,0.06,0.61,8.0,0.71,0.79,0.81,0.3673012817878954,10,0.3897635631405786
334,3,520,18,0.62,0.55,8.5,0.55,0.04,0.71,0.3799561727501087,10,0.3897635631405786
335,3,530,29,0.8,0.75,9.7,0.16,0.38,0.58,0.3414383707180121,10,0.3897635631405786
336,3,540,18,0.17,0.34,9.7,0.22,0.38,0.58,0.2565059653778901,10,0.3897635631405786
337,3,550,29,0.79,0.75,9.7,0.97,0.38,0.62,0.3265141544551997,10,0.3897635631405786
338,3,560,17,0.71,0.59,9.8,0.06,0.2,0.25,0.3401573762231341,10,0.3897635631405786
339,3,570,23,0.67,0.64,5.8,0.04,0.04,0.92,0.363667677026764,10,0.3897635631405786
340,3,580,19,0.62,0.26,9.3,0.67,0.41,0.94,0.188306998628781,10,0.3897635631405786
341,3,590,24,0.75,0.64,6.6,0.88,0.38,0.23,0.3766917927325664,10,0.3897635631405786
342,3,600,17,0.55,0.6900000000000001,8.2,0.28,0.8,0.34,0.3150547438239696,10,0.3897635631405786
343,3,610,17,0.78,0.52,7.0,0.6,0.95,0.35,0.3728858097640291,10,0.3897635631405786
344,3,620,23,0.55,0.94,5.3,0.86,0.01,0.37,0.1833268570520743,10,0.3897635631405786
345,3,630,24,0.47,0.3,6.9,1.0,0.01,0.01,0.2006477864823753,10,0.3897635631405786
346,3,640,6,0.66,0.37,8.4,0.52,0.61,0.9,0.2753257152873579,10,0.3897635631405786
347,3,650,23,0.93,0.6,9.0,0.44,0.74,0.01,0.3381683435639832,10,0.3897635631405786
348,3,660,21,0.99,0.87,7.4,0.15,0.09,0.44,0.2036955559529868,10,0.3897635631405786
349,3,670,20,0.71,0.75,7.300000000000001,0.8,0.64,0.02,0.3250461871988067,10,0.3897635631405786
350,3,680,17,0.75,0.59,6.5,0.59,0.87,0.34,0.3593612123096152,10,0.3897635631405786
351,3,690,17,0.78,0.52,6.1,0.03,0.04,0.92,0.3155170739322154,10,0.3897635631405786
352,3,700,8,0.31,0.52,5.3,0.27,0.8,0.34,0.3221720165022542,10,0.3897635631405786
353,3,710,17,0.78,0.52,6.1,0.6,0.86,0.31,0.3341640547864591,10,0.3897635631405786
354,3,720,30,0.8,0.75,9.7,0.17,0.38,0.97,0.3299705436025005,10,0.3897635631405786
355,3,730,6,0.66,0.38,8.4,0.51,0.61,0.58,0.2517859837055138,10,0.3897635631405786
356,3,740,11,0.49,0.6,9.0,0.6,0.19,0.6,0.3531470266957452,10,0.3897635631405786
357,3,750,18,0.15,0.71,8.3,0.37,0.74,0.81,0.3294447737366471,10,0.3897635631405786
358,3,760,27,1.0,0.26,9.6,0.12,0.09,0.44,0.1601872618484806,10,0.3897635631405786
359,3,770,20,0.92,0.87,7.4,0.48,0.84,0.2,0.2358322334040479,10,0.3897635631405786
360,3,780,14,0.53,0.36,8.2,0.79,0.24,0.95,0.2570640881852495,10,0.3897635631405786
361,3,790,13,0.07,0.47,5.0,0.8200000000000001,0.34,0.93,0.2941434661510956,10,0.3897635631405786
362,3,800,18,0.3,0.6,9.3,0.43,0.5,0.9,0.4000027294973951,10,0.4000027294973951
363,3,810,19,0.85,0.51,5.7,0.33,0.0,0.04,0.3473666923750799,10,0.4000027294973951
364,3,820,23,0.3,0.6,9.3,0.44,0.53,0.91,0.3660696079901999,10,0.4000027294973951
365,3,830,18,0.47,0.34,8.7,0.79,0.47,0.28,0.2490278939837843,10,0.4000027294973951
366,3,840,24,0.55,0.75,8.2,0.28,0.31,0.32,0.3284139789114669,10,0.4000027294973951
367,3,850,15,0.62,0.5,8.3,0.71,0.79,0.81,0.3306807851476094,10,0.4000027294973951
368,3,860,19,0.94,0.26,9.4,0.67,0.41,0.33,0.2058650892156784,10,0.4000027294973951
369,3,870,20,0.85,0.51,7.4,0.33,0.0,0.04,0.3426120439570448,10,0.4000027294973951
370,3,880,18,0.15,0.6,9.0,0.6,0.19,0.6,0.3842106606251559,10,0.4000027294973951
371,3,890,17,0.77,0.52,6.1,0.6,0.8,0.34,0.3562232025606063,10,0.4000027294973951
372,3,900,21,0.41,0.56,8.5,0.33,0.3,0.28,0.3723133746340938,10,0.4000027294973951
373,3,910,18,0.67,0.64,5.4,0.06,0.19,0.25,0.359751663824337,10,0.4000027294973951
374,3,920,24,0.98,0.6,9.3,0.44,0.42,0.9,0.3265909240070918,10,0.4000027294973951
375,3,930,17,0.78,0.52,6.1,0.35,0.16,0.34,0.3209149712097688,10,0.4000027294973951
376,3,940,18,0.15,0.24,8.8,0.37,0.74,0.9,0.1867850082761246,10,0.4000027294973951
377,3,950,23,0.3,0.6,9.0,0.44,0.42,0.8,0.3903888135753415,10,0.4000027294973951
378,3,960,18,0.3,0.49,9.3,0.11,0.04,0.71,0.3372570336347684,10,0.4000027294973951
379,3,970,18,0.62,0.55,8.5,0.55,0.5,0.9,0.3606370689954531,10,0.4000027294973951
380,3,980,18,0.15,0.75,8.0,0.33,0.0,0.04,0.29147808653798,10,0.4000027294973951
381,3,990,20,0.85,0.51,7.4,0.37,0.74,0.94,0.3444644432350189,10,0.4000027294973951
382,3,1000,23,0.3,0.6,9.3,0.44,0.53,0.59,0.3960846609016102,10,0.4000027294973951
383,3,1010,18,0.15,0.6,9.1,0.6,0.19,0.92,0.3810612146590455,10,0.4000027294973951
384,3,1020,19,0.85,0.51,5.7,0.33,0.97,0.34,0.3592634273061126,10,0.4000027294973951
385,3,1030,8,0.31,0.52,5.3,0.27,0.47,0.04,0.3603688406892505,10,0.4000027294973951
386,3,1040,17,0.78,0.52,7.7,0.76,0.74,0.55,0.3396320152474904,10,0.4000027294973951
387,3,1050,13,0.0,0.3,8.1,0.5700000000000001,0.95,0.35,0.2088625473861155,10,0.4000027294973951
388,3,1060,17,0.78,0.52,6.1,0.6,0.55,0.91,0.3595401829919999,10,0.4000027294973951
389,3,1070,23,0.49,0.6,9.3,0.44,0.8200000000000001,0.34,0.347484535377968,10,0.4000027294973951
390,3,1080,18,0.9,0.59,6.5,0.59,0.87,0.34,0.34838246401593,10,0.4000027294973951
391,3,1090,17,0.15,0.79,5.4,0.43,0.5,0.9,0.2592539436340157,10,0.4000027294973951
392,3,1100,23,0.67,0.64,7.300000000000001,1.0,0.38,0.01,0.4050700323030273,10,0.4050700323030273
393,3,1110,18,0.46,0.34,7.0,0.05,0.8200000000000001,0.35,0.2349637768805013,10,0.4050700323030273
394,3,1120,17,0.78,0.52,6.1,0.6,0.47,0.45,0.3434174946927971,10,0.4050700323030273
395,3,1130,17,0.77,0.52,6.1,0.03,0.04,0.92,0.3772448671767482,10,0.4050700323030273
396,3,1140,17,0.85,0.51,8.1,0.72,0.79,0.81,0.3664557909140413,10,0.4050700323030273
397,3,1150,18,0.01,0.5,7.5,0.33,0.0,0.04,0.3514649701133653,10,0.4050700323030273
398,3,1160,18,0.15,0.6,9.0,0.59,0.04,0.67,0.3752152989760425,10,0.4050700323030273
399,3,1170,17,0.06,0.59,6.5,0.6,0.19,0.6,0.3276748318235871,10,0.4050700323030273
400,3,1180,18,0.15,0.8200000000000001,8.3,0.47,0.74,0.01,0.2883744861597063,10,0.4050700323030273
401,3,1190,23,0.93,0.6,9.7,0.26,0.75,0.78,0.3281204683747903,10,0.4050700323030273
402,3,1200,24,0.76,0.67,6.6,0.88,0.5700000000000001,0.55,0.3694020717006439,10,0.4050700323030273
403,3,1210,18,0.15,0.6,9.0,0.6,0.19,0.12,0.3604510526490502,10,0.4050700323030273
404,3,1220,17,0.74,0.52,9.3,0.44,0.5,0.91,0.371005594853362,10,0.4050700323030273
405,3,1230,18,0.97,0.19,6.1,0.6,0.47,0.34,0.1619458046162989,10,0.4050700323030273
406,3,1240,18,0.06,0.55,8.5,0.72,0.52,0.91,0.3630729423971336,10,0.4050700323030273
407,3,1250,23,0.3,0.6,9.3,0.44,0.05,0.71,0.3394908752623076,10,0.4050700323030273
408,3,1260,23,0.67,0.64,9.0,0.6,0.19,0.6,0.3625159164309459,10,0.4050700323030273
409,3,1270,23,0.15,0.6,5.8,0.03,0.04,0.92,0.3809006667034043,10,0.4050700323030273
410,3,1280,22,0.67,0.64,5.8,0.04,0.04,0.92,0.36046841851498,10,0.4050700323030273
411,3,1290,17,0.77,0.52,6.1,0.6,0.87,0.34,0.3624198231172432,10,0.4050700323030273
412,3,1300,17,0.75,0.04,6.5,0.03,0.27,0.92,0.0608838523047436,10,0.4050700323030273
413,3,1310,17,0.67,0.64,5.8,0.06,0.12,0.25,0.3562926324980849,10,0.4050700323030273
414,3,1320,23,0.67,0.79,5.8,0.04,0.04,0.92,0.2888147029667365,10,0.4050700323030273
415,3,1330,10,0.61,0.5,8.3,0.71,0.78,0.81,0.3371655147049833,10,0.4050700323030273
416,3,1340,20,0.75,0.59,6.5,0.59,0.87,0.34,0.3608475212317504,10,0.4050700323030273
417,3,1350,13,0.92,0.87,7.4,0.48,0.84,0.2,0.2338291933611874,10,0.4050700323030273
418,3,1360,17,0.78,0.76,6.1,0.6,0.87,0.34,0.3018656247330066,10,0.4050700323030273
419,3,1370,15,0.62,0.55,8.5,0.55,0.04,0.7000000000000001,0.3739970095499121,10,0.4050700323030273
420,3,1380,21,0.41,0.56,8.1,0.33,0.3,0.28,0.3773663373804504,10,0.4050700323030273
421,3,1390,21,0.41,0.56,8.5,0.62,0.3,0.28,0.3797875004563342,10,0.4050700323030273
422,3,1400,23,0.3,0.56,9.4,0.44,0.53,0.9,0.3752541671927025,10,0.4050700323030273
423,3,1410,27,0.41,0.56,8.5,0.33,0.8200000000000001,0.28,0.3558445352115049,10,0.4050700323030273
424,4,10,5,0.81,0.6,8.9,0.47,0.86,0.85,0.3928704550824664,10,0.3928704550824664
425,4,20,29,0.81,0.47,9.5,0.93,0.5700000000000001,0.25,0.3529706257720942,10,0.3928704550824664
426,4,30,12,0.05,0.35,8.0,0.42,0.85,0.84,0.2658381541621123,10,0.3928704550824664
427,4,40,8,0.94,0.37,8.7,0.0,0.04,0.37,0.2911726916361237,10,0.3928704550824664
428,4,50,13,0.56,0.02,8.1,0.11,0.27,0.99,0.0585959567188226,10,0.3928704550824664
429,4,60,27,0.67,0.07,9.8,0.14,0.96,0.24,0.0672368018624632,10,0.3928704550824664
430,4,70,18,0.48,0.48,6.2,0.87,0.61,0.64,0.3419110333737168,10,0.3928704550824664
431,4,80,16,0.7000000000000001,0.88,5.0,0.8200000000000001,0.2,0.21,0.2115504053893161,10,0.3928704550824664
432,4,90,25,0.11,0.07,6.6,0.0,0.64,0.3,0.0682957431434353,10,0.3928704550824664
433,4,100,9,0.95,0.5,8.1,0.99,0.02,0.22,0.3844612906559249,10,0.3928704550824664
434,4,110,12,0.78,0.34,7.300000000000001,0.88,0.6900000000000001,0.34,0.2744789432719542,10,0.3928704550824664
435,4,120,29,0.94,0.23,5.4,0.8300000000000001,0.74,0.98,0.1886680236837043,10,0.3928704550824664
436,4,130,7,0.92,0.99,5.8,0.8300000000000001,0.8200000000000001,0.56,0.1057666477846423,10,0.3928704550824664
437,4,140,5,0.64,0.62,7.300000000000001,0.56,0.11,0.27,0.3888289926194765,10,0.3928704550824664
438,4,150,15,0.72,0.05,5.0,0.13,0.37,0.41,0.0701940077605194,10,0.3928704550824664
439,4,160,11,0.45,0.55,8.3,0.26,0.4,0.77,0.3780217659676129,10,0.3928704550824664
440,4,170,6,0.03,0.47,6.9,0.4,0.18,0.45,0.3426483901416998,10,0.3928704550824664
441,4,180,9,0.15,0.34,8.0,0.48,0.65,0.26,0.2376083232384975,10,0.3928704550824664
442,4,190,19,0.07,0.02,9.3,0.32,0.2,0.56,0.0526146586426657,10,0.3928704550824664
443,4,200,26,0.05,0.11,5.3,0.25,0.04,0.54,0.0787484995971705,10,0.3928704550824664
444,4,210,14,0.97,0.31,9.9,0.15,0.73,0.11,0.1997523759908908,10,0.3928704550824664
445,4,220,18,0.07,0.18,7.0,0.91,0.78,0.34,0.1286925896963307,10,0.3928704550824664
446,4,230,20,0.26,0.81,5.8,0.08,0.84,0.18,0.2592074162694376,10,0.3928704550824664
447,4,240,7,0.62,0.8200000000000001,8.5,0.3,0.59,0.8200000000000001,0.2850226481892805,10,0.3928704550824664
448,4,250,27,0.55,0.62,6.5,0.19,0.44,0.1,0.3821248137476941,10,0.3928704550824664
449,4,260,5,0.53,0.94,9.8,0.17,0.18,0.79,0.1702267986537246,10,0.3928704550824664
450,4,270,14,0.01,0.34,6.6,0.37,0.64,0.58,0.2547969675696511,10,0.3928704550824664
451,4,280,22,0.63,0.53,6.3,0.59,0.14,0.8200000000000001,0.3633964702554503,10,0.3928704550824664
452,4,290,29,0.11,0.33,5.2,0.6,0.5700000000000001,0.52,0.2268547000175959,10,0.3928704550824664
453,4,300,19,0.38,0.71,9.2,0.19,0.18,0.41,0.3552333314408987,10,0.3928704550824664
454,4,310,27,0.73,0.62,7.300000000000001,0.36,0.08,0.79,0.3641945471000972,10,0.3928704550824664
455,4,320,28,0.91,0.95,7.4,0.15,0.08,0.23,0.1475318597586737,10,0.3928704550824664
456,4,330,17,0.12,0.19,5.4,0.41,0.03,0.97,0.1339527411438347,10,0.3928704550824664
457,4,340,22,0.51,0.79,9.3,0.35,0.18,0.65,0.3063984170211792,10,0.3928704550824664
458,4,350,14,0.77,0.3,5.7,0.26,0.51,0.15,0.2277442159538494,10,0.3928704550824664
459,4,360,25,0.12,0.33,5.4,0.09,0.88,0.41,0.2548575087245136,10,0.3928704550824664
460,4,370,23,0.74,0.86,10.0,0.15,0.8,0.22,0.2094324369796724,10,0.3928704550824664
461,4,380,6,0.98,0.64,7.4,0.52,0.9,0.12,0.374102744150371,10,0.3928704550824664
462,4,390,30,0.12,0.52,7.2,0.15,0.24,0.22,0.3706477311493993,10,0.3928704550824664
463,4,400,14,0.77,0.88,8.7,0.49,0.77,0.01,0.1774204128980584,10,0.3928704550824664
464,4,410,8,0.74,0.05,5.8,0.28,0.19,0.18,0.0762837409425974,10,0.3928704550824664
465,4,420,10,0.42,0.44,8.7,0.6900000000000001,0.9,0.16,0.3461640481749415,10,0.3928704550824664
466,4,430,22,0.73,0.9,8.7,0.38,0.84,0.77,0.2109587284691108,10,0.3928704550824664
467,4,440,15,0.9,0.29,8.1,0.98,0.72,0.94,0.2173534077212854,10,0.3928704550824664
468,4,450,15,0.55,0.46,7.0,0.54,0.0,0.94,0.3554367236182701,10,0.3928704550824664
469,4,460,5,0.96,0.11,6.9,0.3,0.86,0.04,0.0833581155001365,10,0.3928704550824664
470,4,470,20,0.0,0.75,9.9,0.47,0.71,0.9,0.3135498300450431,10,0.3928704550824664
471,4,480,29,0.26,0.81,5.9,0.8200000000000001,0.03,0.45,0.2460292382576789,10,0.3928704550824664
472,4,490,29,0.34,0.24,5.4,0.94,0.47,0.34,0.1495553193689318,10,0.3928704550824664
473,4,500,26,0.52,0.43,7.800000000000001,0.74,0.45,0.64,0.3271333693404896,10,0.3928704550824664
474,4,510,22,0.73,0.65,7.300000000000001,0.36,0.08,0.79,0.3375439065041588,10,0.3928704550824664
475,4,520,30,0.55,0.62,5.4,0.09,0.95,0.4,0.3584108655864257,10,0.3928704550824664
476,4,530,25,0.13,0.33,6.5,0.19,0.44,0.1,0.2101155613210825,10,0.3928704550824664
477,4,540,27,0.55,0.62,6.5,0.19,0.18,0.1,0.3847118369832371,10,0.3928704550824664
478,4,550,19,0.38,0.71,9.2,0.3,0.18,0.72,0.3409564962593907,10,0.3928704550824664
479,4,560,11,0.45,0.55,9.6,0.1,0.24,0.22,0.3814720812544618,10,0.3928704550824664
480,4,570,30,0.12,0.52,7.300000000000001,0.96,0.4,0.77,0.3343306607179276,10,0.3928704550824664
481,4,580,5,0.81,0.44,9.5,0.93,0.5700000000000001,0.25,0.3340934571202845,10,0.3928704550824664
482,4,590,29,0.3,0.63,8.9,0.47,0.99,0.85,0.3584119594253904,10,0.3928704550824664
483,4,600,22,0.94,0.08,5.4,0.87,0.74,0.98,0.0718002539364341,10,0.3928704550824664
484,4,610,12,0.99,0.64,7.300000000000001,0.52,0.9,0.12,0.3093300219106252,10,0.3928704550824664
485,4,620,22,0.63,0.53,6.3,0.59,0.09,0.16,0.3554761088453902,10,0.3928704550824664
486,4,630,10,0.42,0.44,8.7,0.6900000000000001,0.66,0.8200000000000001,0.3347696273356042,10,0.3928704550824664
487,4,640,11,0.45,0.55,8.3,0.37,0.4,0.13,0.3759544730936147,10,0.3928704550824664
488,4,650,6,0.98,0.64,7.4,0.52,0.9,0.76,0.3682506118081455,10,0.3928704550824664
489,4,660,27,0.55,0.62,6.5,0.19,0.44,0.85,0.372184828763542,10,0.3928704550824664
490,4,670,5,0.81,0.6,8.9,0.16,0.8200000000000001,0.1,0.3715459229697366,10,0.3928704550824664
491,4,680,29,0.26,0.81,7.2,0.86,0.03,0.34,0.2649751065264673,10,0.3928704550824664
492,4,690,5,0.03,0.47,6.9,0.4,0.18,0.45,0.3258347149457961,10,0.3928704550824664
493,4,700,20,0.0,0.75,9.6,0.4,0.18,0.45,0.2614140149092315,10,0.3928704550824664
494,4,710,6,0.03,0.47,6.9,0.47,0.56,0.9,0.2930949214251484,10,0.3928704550824664
495,4,720,30,0.36,0.71,9.2,0.22,0.29,0.41,0.3354746879910587,10,0.3928704550824664
496,4,730,20,0.14,0.52,7.2,0.15,0.24,0.22,0.3177418763820115,10,0.3928704550824664
497,4,740,20,0.26,0.81,7.6,0.52,0.9,0.12,0.264573605152723,10,0.3928704550824664
498,4,750,6,0.3,0.64,6.6,0.08,0.84,0.45,0.3817663243152471,10,0.3928704550824664
499,4,760,17,0.12,0.44,6.3,0.59,0.14,0.8200000000000001,0.3274083608527235,10,0.3928704550824664
500,4,770,22,0.63,0.13,8.1,0.41,0.03,0.97,0.1064547225747705,10,0.3928704550824664
501,4,780,11,0.46,0.53,6.2,0.59,0.14,0.8200000000000001,0.3564947456359854,10,0.3928704550824664
502,4,790,22,0.97,0.55,8.3,0.26,0.55,0.76,0.373822109038992,10,0.3928704550824664
503,4,800,5,0.94,0.6,8.9,0.47,0.19,0.65,0.3244579672871362,10,0.3928704550824664
504,4,810,22,0.51,0.79,9.3,0.35,0.9,0.85,0.2607467409815178,10,0.3928704550824664
505,4,820,5,0.8,0.63,8.9,0.47,0.86,0.85,0.403652348710776,10,0.403652348710776
506,4,830,11,0.81,0.55,8.3,0.26,0.4,0.77,0.3081530768241256,10,0.403652348710776
507,4,840,29,0.81,0.47,9.5,0.92,0.5700000000000001,0.25,0.3079497799169191,10,0.403652348710776
508,4,850,22,0.63,0.53,6.3,0.59,0.49,0.8200000000000001,0.3430795976041364,10,0.403652348710776
509,4,860,9,0.95,0.5,8.1,0.99,0.01,0.22,0.3637757427857216,10,0.403652348710776
510,4,870,5,0.64,0.62,7.300000000000001,0.22,0.11,0.28,0.368033442165164,10,0.403652348710776
511,4,880,18,0.55,0.46,7.0,0.5700000000000001,0.0,0.94,0.3212375174628102,10,0.403652348710776
512,4,890,6,0.03,0.16,6.9,0.4,0.18,0.45,0.1094152725393634,10,0.403652348710776
513,4,900,26,0.05,0.11,5.3,0.04,0.15,0.54,0.0962750060798181,10,0.403652348710776
514,4,910,10,0.41,0.44,9.2,0.6900000000000001,0.9,0.15,0.3105645791677346,10,0.403652348710776
