,search-number,evaluation,memory*,nchpercent*,trustindexmean*,initialexperience*,carepatchmean*,carefarmermean*,careothersmean*,fitness,num-replicates,best-fitness-so-far
353,3,680,17,0.75,0.59,6.5,0.59,0.87,0.34,0.4035909901889364,10,0.4298244673866797
354,3,690,17,0.78,0.52,6.1,0.03,0.04,0.92,0.3590028033738016,10,0.4298244673866797
355,3,700,8,0.31,0.52,5.3,0.27,0.8,0.34,0.3590818191679442,10,0.4298244673866797
356,3,710,17,0.78,0.52,6.1,0.6,0.86,0.31,0.3734118280560201,10,0.4298244673866797
357,3,720,30,0.8,0.75,9.7,0.17,0.38,0.97,0.3762435695249059,10,0.4298244673866797
358,3,730,6,0.66,0.38,8.4,0.51,0.61,0.58,0.2916544245914688,10,0.4298244673866797
359,3,740,11,0.49,0.6,9.0,0.6,0.19,0.6,0.4004302247883143,10,0.4298244673866797
360,3,750,18,0.15,0.71,8.3,0.37,0.74,0.81,0.3645224129282864,10,0.4298244673866797
361,3,760,27,1.0,0.26,9.6,0.12,0.09,0.44,0.2089074490606081,10,0.4298244673866797
362,3,770,20,0.92,0.87,7.4,0.48,0.84,0.2,0.2818904675000944,10,0.4298244673866797
363,3,780,14,0.53,0.36,8.2,0.79,0.24,0.95,0.3023532443962587,10,0.4298244673866797
364,3,790,13,0.07,0.47,5.0,0.8200000000000001,0.34,0.93,0.3438144680548017,10,0.4298244673866797
365,3,800,18,0.3,0.6,9.3,0.43,0.5,0.9,0.4306700794052556,10,0.4306700794052556
366,3,810,19,0.85,0.51,5.7,0.33,0.0,0.04,0.3997178975162215,10,0.4306700794052556
367,3,820,23,0.3,0.6,9.3,0.44,0.53,0.91,0.3984024633700616,10,0.4306700794052556
368,3,830,18,0.47,0.34,8.7,0.79,0.47,0.28,0.2974098793544247,10,0.4306700794052556
369,3,840,24,0.55,0.75,8.2,0.28,0.31,0.32,0.370688393547925,10,0.4306700794052556
370,3,850,15,0.62,0.5,8.3,0.71,0.79,0.81,0.3679124605638016,10,0.4306700794052556
371,3,860,19,0.94,0.26,9.4,0.67,0.41,0.33,0.2612247103178859,10,0.4306700794052556
372,3,870,20,0.85,0.51,7.4,0.33,0.0,0.04,0.4174579474711229,10,0.4306700794052556
373,3,880,18,0.15,0.6,9.0,0.6,0.19,0.6,0.4275602227846706,10,0.4306700794052556
374,3,890,17,0.77,0.52,6.1,0.6,0.8,0.34,0.3946199229447933,10,0.4306700794052556
375,3,900,21,0.41,0.56,8.5,0.33,0.3,0.28,0.4073773130696959,10,0.4306700794052556
376,3,910,18,0.67,0.64,5.4,0.06,0.19,0.25,0.3956025920854344,10,0.4306700794052556
377,3,920,24,0.98,0.6,9.3,0.44,0.42,0.9,0.3791641660546292,10,0.4306700794052556
378,3,930,17,0.78,0.52,6.1,0.35,0.16,0.34,0.3588540951087662,10,0.4306700794052556
379,3,940,18,0.15,0.24,8.8,0.37,0.74,0.9,0.2295696462581269,10,0.4306700794052556
380,3,950,23,0.3,0.6,9.0,0.44,0.42,0.8,0.4217268159594214,10,0.4306700794052556
381,3,960,18,0.3,0.49,9.3,0.11,0.04,0.71,0.3713058663776662,10,0.4306700794052556
382,3,970,18,0.62,0.55,8.5,0.55,0.5,0.9,0.4045663199725983,10,0.4306700794052556
383,3,980,18,0.15,0.75,8.0,0.33,0.0,0.04,0.3769390565493579,10,0.4306700794052556
384,3,990,20,0.85,0.51,7.4,0.37,0.74,0.94,0.3872844187499191,10,0.4306700794052556
385,3,1000,23,0.3,0.6,9.3,0.44,0.53,0.59,0.4331618787343321,10,0.4331618787343321
386,3,1010,18,0.15,0.6,9.1,0.6,0.19,0.92,0.4239253256503331,10,0.4331618787343321
387,3,1020,19,0.85,0.51,5.7,0.33,0.97,0.34,0.3976063974114999,10,0.4331618787343321
388,3,1030,8,0.31,0.52,5.3,0.27,0.47,0.04,0.4002085227208377,10,0.4331618787343321
389,3,1040,17,0.78,0.52,7.7,0.52,0.42,0.33,0.3884359526368849,10,0.4331618787343321
390,3,1050,19,0.94,0.26,9.4,0.56,0.95,0.35,0.2430844575003566,10,0.4331618787343321
391,3,1060,17,0.78,0.52,6.1,0.6,0.55,0.91,0.39918307297318,10,0.4331618787343321
392,3,1070,23,0.49,0.6,9.3,0.44,0.8200000000000001,0.34,0.3872459661900569,10,0.4331618787343321
393,3,1080,18,0.9,0.59,6.5,0.59,0.87,0.34,0.3913659788438879,10,0.4331618787343321
394,3,1090,17,0.15,0.79,5.4,0.43,0.5,0.9,0.3044470834208453,10,0.4331618787343321
395,3,1100,23,0.67,0.64,7.300000000000001,1.0,0.38,0.01,0.4489522953878609,10,0.4489522953878609
396,3,1110,18,0.46,0.34,7.0,0.05,0.8200000000000001,0.35,0.2763274056901341,10,0.4489522953878609
397,3,1120,17,0.78,0.52,6.1,0.6,0.47,0.45,0.3840922105502284,10,0.4489522953878609
398,3,1130,17,0.77,0.52,6.1,0.03,0.04,0.92,0.4153300602762783,10,0.4489522953878609
399,3,1140,17,0.85,0.51,8.1,0.72,0.79,0.81,0.4067034402835173,10,0.4489522953878609
400,3,1150,18,0.01,0.5,7.5,0.33,0.0,0.04,0.4253644996845452,10,0.4489522953878609
401,3,1160,18,0.15,0.6,9.0,0.59,0.04,0.67,0.4117859026089754,10,0.4489522953878609
402,3,1170,17,0.06,0.59,6.5,0.6,0.19,0.6,0.374515721007974,10,0.4489522953878609
403,3,1180,18,0.15,0.8200000000000001,8.3,0.47,0.74,0.01,0.3314662468808465,10,0.4489522953878609
404,3,1190,23,0.93,0.6,9.7,0.26,0.75,0.78,0.3751725411901265,10,0.4489522953878609
405,3,1200,24,0.76,0.67,6.6,0.88,0.5700000000000001,0.55,0.4190817426092529,10,0.4489522953878609
406,3,1210,18,0.15,0.6,9.0,0.6,0.19,0.12,0.4332929973780568,10,0.4489522953878609
407,3,1220,17,0.74,0.52,9.3,0.44,0.5,0.91,0.41153326938629,10,0.4489522953878609
408,3,1230,18,0.97,0.19,6.1,0.6,0.47,0.34,0.2107745391843474,10,0.4489522953878609
409,3,1240,18,0.06,0.55,8.5,0.72,0.52,0.91,0.4005506918805088,10,0.4489522953878609
410,3,1250,23,0.3,0.6,9.3,0.44,0.05,0.71,0.3808281809940917,10,0.4489522953878609
411,3,1260,23,0.67,0.64,9.0,0.6,0.19,0.6,0.4161949199957863,10,0.4489522953878609
412,3,1270,23,0.15,0.6,5.8,0.03,0.04,0.92,0.4252745489112722,10,0.4489522953878609
413,3,1280,22,0.67,0.64,5.8,0.04,0.04,0.92,0.404346403265069,10,0.4489522953878609
414,3,1290,11,0.49,0.6,9.0,0.6,0.3,0.6,0.4345000158689716,10,0.4489522953878609
415,3,1300,17,0.75,0.04,6.5,0.03,0.27,0.92,0.1136795639202192,10,0.4489522953878609
416,3,1310,18,0.75,0.59,6.4,0.59,0.72,0.34,0.3947402582158369,10,0.4489522953878609
417,3,1320,23,0.67,0.79,5.8,0.04,0.04,0.92,0.3352726921169905,10,0.4489522953878609
418,3,1330,10,0.61,0.5,8.3,0.71,0.78,0.81,0.3738515861685195,10,0.4489522953878609
419,3,1340,20,0.75,0.59,6.5,0.59,0.87,0.34,0.4069613958272966,10,0.4489522953878609
420,3,1350,25,0.47,0.3,6.9,1.0,0.01,0.01,0.3215221212878225,10,0.4489522953878609
421,3,1360,20,0.85,0.12,7.4,0.33,0.07,0.04,0.1712265013040434,10,0.4489522953878609
422,3,1370,15,0.62,0.55,8.5,0.55,0.04,0.7000000000000001,0.4207576279453045,10,0.4489522953878609
423,3,1380,21,0.41,0.56,8.1,0.33,0.3,0.28,0.4136293217766976,10,0.4489522953878609
424,3,1390,21,0.41,0.56,8.5,0.62,0.3,0.28,0.4265064784247566,10,0.4489522953878609
425,3,1400,23,0.3,0.56,9.4,0.44,0.53,0.9,0.4082657563411974,10,0.4489522953878609
426,3,1410,27,0.41,0.56,8.5,0.33,0.8200000000000001,0.28,0.3897536113302922,10,0.4489522953878609
427,4,10,5,0.81,0.6,8.9,0.47,0.86,0.85,0.4257725665962262,10,0.4257725665962262
428,4,20,29,0.81,0.47,9.5,0.93,0.5700000000000001,0.25,0.4027491430684643,10,0.4257725665962262
429,4,30,12,0.05,0.35,8.0,0.42,0.85,0.84,0.3040506269714387,10,0.4257725665962262
430,4,40,8,0.94,0.37,8.7,0.0,0.04,0.37,0.3309783225930071,10,0.4257725665962262
431,4,50,13,0.56,0.02,8.1,0.11,0.27,0.99,0.1127283416373565,10,0.4257725665962262
432,4,60,27,0.67,0.07,9.8,0.14,0.96,0.24,0.1201733619490674,10,0.4257725665962262
433,4,70,18,0.48,0.48,6.2,0.87,0.61,0.64,0.3822207019472634,10,0.4257725665962262
434,4,80,16,0.7000000000000001,0.88,5.0,0.8200000000000001,0.2,0.21,0.2597270467702791,10,0.4257725665962262
435,4,90,25,0.11,0.07,6.6,0.0,0.64,0.3,0.1180091115128644,10,0.4257725665962262
436,4,100,9,0.95,0.5,8.1,0.99,0.02,0.22,0.4631927281497182,10,0.4631927281497182
437,4,110,12,0.78,0.34,7.300000000000001,0.88,0.6900000000000001,0.34,0.3188943461973519,10,0.4631927281497182
438,4,120,29,0.94,0.23,5.4,0.8300000000000001,0.74,0.98,0.2357032824600815,10,0.4631927281497182
439,4,130,7,0.92,0.99,5.8,0.8300000000000001,0.8200000000000001,0.56,0.1493748884863653,10,0.4631927281497182
440,4,140,5,0.64,0.62,7.300000000000001,0.56,0.11,0.27,0.4323751310659151,10,0.4631927281497182
441,4,150,15,0.72,0.05,5.0,0.13,0.37,0.41,0.1224703669381911,10,0.4631927281497182
442,4,160,11,0.45,0.55,8.3,0.26,0.4,0.77,0.4097009469160106,10,0.4631927281497182
443,4,170,6,0.03,0.47,6.9,0.4,0.18,0.45,0.3881870053205402,10,0.4631927281497182
444,4,180,9,0.15,0.34,8.0,0.48,0.65,0.26,0.2784609555628035,10,0.4631927281497182
445,4,190,19,0.07,0.02,9.3,0.32,0.2,0.56,0.1024168214851162,10,0.4631927281497182
446,4,200,26,0.05,0.11,5.3,0.25,0.04,0.54,0.1281946046426934,10,0.4631927281497182
447,4,210,14,0.97,0.31,9.9,0.15,0.73,0.11,0.2462260544416056,10,0.4631927281497182
448,4,220,18,0.07,0.18,7.0,0.91,0.78,0.34,0.1788069056378005,10,0.4631927281497182
449,4,230,20,0.26,0.81,5.8,0.08,0.84,0.18,0.3046868122324561,10,0.4631927281497182
450,4,240,7,0.62,0.8200000000000001,8.5,0.3,0.59,0.8200000000000001,0.3242955385798267,10,0.4631927281497182
451,4,250,27,0.55,0.62,6.5,0.19,0.44,0.1,0.4202162352490751,10,0.4631927281497182
452,4,260,5,0.53,0.94,9.8,0.17,0.18,0.79,0.2146177878048542,10,0.4631927281497182
453,4,270,14,0.01,0.34,6.6,0.37,0.64,0.58,0.2988568282923501,10,0.4631927281497182
454,4,280,22,0.63,0.53,6.3,0.59,0.14,0.8200000000000001,0.4086380976038695,10,0.4631927281497182
455,4,290,29,0.11,0.33,5.2,0.6,0.5700000000000001,0.52,0.2725229844870006,10,0.4631927281497182
456,4,300,19,0.38,0.71,9.2,0.19,0.18,0.41,0.3950813987072797,10,0.4631927281497182
457,4,310,27,0.73,0.62,7.300000000000001,0.36,0.08,0.79,0.4094515958503972,10,0.4631927281497182
458,4,320,28,0.91,0.95,7.4,0.15,0.08,0.23,0.1955313625930105,10,0.4631927281497182
459,4,330,17,0.12,0.19,5.4,0.41,0.03,0.97,0.1820970638437307,10,0.4631927281497182
460,4,340,22,0.51,0.79,9.3,0.35,0.18,0.65,0.3498371953588238,10,0.4631927281497182
461,4,350,14,0.77,0.3,5.7,0.26,0.51,0.15,0.2702839452541873,10,0.4631927281497182
462,4,360,25,0.12,0.33,5.4,0.09,0.88,0.41,0.2959913534450921,10,0.4631927281497182
463,4,370,23,0.74,0.86,10.0,0.15,0.8,0.22,0.2536526658865699,10,0.4631927281497182
464,4,380,6,0.98,0.64,7.4,0.52,0.9,0.12,0.4055028470485173,10,0.4631927281497182
465,4,390,30,0.12,0.52,7.2,0.15,0.24,0.22,0.409243749419504,10,0.4631927281497182
466,4,400,14,0.77,0.88,8.7,0.49,0.77,0.01,0.2260572898216797,10,0.4631927281497182
467,4,410,8,0.74,0.05,5.8,0.28,0.19,0.18,0.1280532540411074,10,0.4631927281497182
468,4,420,10,0.42,0.44,8.7,0.6900000000000001,0.9,0.16,0.3874609990498762,10,0.4631927281497182
469,4,430,22,0.73,0.9,8.7,0.38,0.84,0.77,0.2564822808445515,10,0.4631927281497182
470,4,440,15,0.9,0.29,8.1,0.98,0.72,0.94,0.2630816111277445,10,0.4631927281497182
471,4,450,15,0.55,0.46,7.0,0.54,0.0,0.94,0.396482199889615,10,0.4631927281497182
472,4,460,5,0.96,0.11,6.9,0.3,0.86,0.04,0.1330299662744643,10,0.4631927281497182
473,4,470,20,0.0,0.75,9.9,0.47,0.71,0.9,0.3539155502683226,10,0.4631927281497182
474,4,480,29,0.26,0.81,5.9,0.8200000000000001,0.03,0.45,0.3019443397029816,10,0.4631927281497182
475,4,490,29,0.34,0.24,5.4,0.94,0.47,0.34,0.2004029114026761,10,0.4631927281497182
476,4,500,26,0.52,0.43,7.800000000000001,0.74,0.45,0.64,0.3707215239789599,10,0.4631927281497182
477,4,510,22,0.73,0.65,7.300000000000001,0.36,0.08,0.79,0.3824008658982768,10,0.4631927281497182
478,4,520,30,0.55,0.62,5.4,0.09,0.95,0.4,0.399161076037457,10,0.4631927281497182
479,4,530,25,0.13,0.33,6.5,0.19,0.44,0.1,0.2563382799471946,10,0.4631927281497182
480,4,540,27,0.55,0.62,6.5,0.19,0.18,0.1,0.4236748786404692,10,0.4631927281497182
481,4,550,19,0.38,0.71,9.2,0.3,0.18,0.72,0.3812843423852006,10,0.4631927281497182
482,4,560,11,0.45,0.55,9.6,0.1,0.24,0.22,0.4118637240161624,10,0.4631927281497182
483,4,570,30,0.12,0.52,7.300000000000001,0.96,0.4,0.77,0.38170811022997,10,0.4631927281497182
484,4,580,5,0.81,0.44,9.5,0.93,0.5700000000000001,0.25,0.384102312266337,10,0.4631927281497182
485,4,590,29,0.3,0.63,8.9,0.47,0.99,0.85,0.3982558631809415,10,0.4631927281497182
486,4,600,22,0.94,0.08,5.4,0.87,0.74,0.98,0.1224356812027112,10,0.4631927281497182
487,4,610,12,0.99,0.64,7.300000000000001,0.52,0.9,0.12,0.3504264391221142,10,0.4631927281497182
488,4,620,22,0.63,0.53,6.3,0.59,0.09,0.16,0.407545464567373,10,0.4631927281497182
489,4,630,10,0.42,0.44,8.7,0.6900000000000001,0.66,0.8200000000000001,0.3698956898227764,10,0.4631927281497182
490,4,640,11,0.45,0.55,8.3,0.37,0.4,0.13,0.4161331633617878,10,0.4631927281497182
491,4,650,6,0.98,0.64,7.4,0.52,0.9,0.76,0.3985448486909622,10,0.4631927281497182
492,4,660,27,0.55,0.62,6.5,0.19,0.44,0.27,0.4085330497645964,10,0.4631927281497182
493,4,670,5,0.64,0.62,7.300000000000001,0.75,0.37,0.1,0.4169564060944856,10,0.4631927281497182
494,4,680,29,0.26,0.81,7.2,0.86,0.03,0.34,0.3222074414053847,10,0.4631927281497182
495,4,690,5,0.03,0.47,6.9,0.4,0.18,0.45,0.3671787348258837,10,0.4631927281497182
496,4,700,20,0.0,0.75,9.6,0.4,0.18,0.45,0.3105049593335607,10,0.4631927281497182
497,4,710,6,0.03,0.47,6.9,0.47,0.56,0.9,0.3340094757258428,10,0.4631927281497182
498,4,720,30,0.36,0.71,9.2,0.22,0.29,0.41,0.3759385544790915,10,0.4631927281497182
499,4,730,20,0.14,0.52,7.2,0.15,0.24,0.22,0.3574187493220613,10,0.4631927281497182
500,4,740,20,0.26,0.81,7.6,0.52,0.9,0.12,0.3091494097712454,10,0.4631927281497182
501,4,750,6,0.3,0.64,6.6,0.08,0.84,0.45,0.4170823447779196,10,0.4631927281497182
502,4,760,17,0.12,0.44,6.3,0.59,0.14,0.8200000000000001,0.3780661064940182,10,0.4631927281497182
503,4,770,22,0.63,0.13,8.1,0.41,0.03,0.97,0.1566258037691706,10,0.4631927281497182
504,4,780,11,0.46,0.53,6.2,0.59,0.14,0.8200000000000001,0.3977861137766814,10,0.4631927281497182
505,4,790,22,0.97,0.55,8.3,0.26,0.55,0.76,0.4229154836220292,10,0.4631927281497182
506,4,800,5,0.94,0.6,8.9,0.47,0.19,0.65,0.3642803386270484,10,0.4631927281497182
507,4,810,22,0.51,0.79,9.3,0.35,0.9,0.85,0.3020006655215478,10,0.4631927281497182
508,4,820,5,0.8,0.63,8.9,0.47,0.86,0.85,0.4320476855367937,10,0.4631927281497182
509,4,830,11,0.81,0.55,8.3,0.26,0.4,0.77,0.3487594458022558,10,0.4631927281497182
510,4,840,29,0.81,0.47,9.5,0.92,0.5700000000000001,0.25,0.3615935489405772,10,0.4631927281497182
511,4,850,22,0.63,0.53,6.3,0.59,0.49,0.8200000000000001,0.3798250355007616,10,0.4631927281497182
512,4,860,9,0.95,0.5,8.1,0.99,0.01,0.22,0.4402483127179522,10,0.4631927281497182
513,4,870,5,0.64,0.62,7.300000000000001,0.22,0.11,0.28,0.4029759105787435,10,0.4631927281497182
514,4,880,18,0.55,0.46,7.0,0.5700000000000001,0.0,0.94,0.3656991080636964,10,0.4631927281497182
515,4,890,6,0.03,0.16,6.9,0.4,0.18,0.45,0.1579267847184481,10,0.4631927281497182
516,4,900,26,0.05,0.11,5.3,0.04,0.15,0.54,0.1457047806267884,10,0.4631927281497182
517,4,910,10,0.41,0.44,9.2,0.6900000000000001,0.9,0.15,0.3540605676588694,10,0.4631927281497182
518,4,920,17,0.94,0.37,8.8,0.15,0.04,0.37,0.3202785407818534,10,0.4631927281497182
519,4,930,19,0.89,0.55,8.3,0.26,0.55,0.67,0.3714880580061107,10,0.4631927281497182
520,4,940,22,0.0,0.71,9.2,0.8200000000000001,0.18,0.72,0.3754021811080979,10,0.4631927281497182
521,4,950,6,0.98,0.64,7.4,0.51,0.0,0.94,0.3873006871899728,10,0.4631927281497182
522,4,960,15,0.55,0.17,7.0,0.15,0.9,0.76,0.1749467172793345,10,0.4631927281497182
523,4,970,29,0.49,0.55,8.3,0.37,0.23,0.13,0.4438479123431819,10,0.4631927281497182
524,4,980,11,0.3,0.63,8.9,0.47,0.99,0.85,0.3732605720217457,10,0.4631927281497182
525,4,990,30,0.87,0.63,8.9,0.47,0.86,0.42,0.4178805813927964,10,0.4631927281497182
526,4,1000,26,0.55,0.62,6.5,0.19,0.44,0.27,0.4260486894303151,10,0.4631927281497182
527,4,1010,30,0.55,0.62,7.300000000000001,0.75,0.37,0.09,0.4224350943874153,10,0.4631927281497182
528,4,1020,5,0.65,0.62,5.4,0.09,0.95,0.4,0.4234695543015919,10,0.4631927281497182
529,4,1030,30,0.72,0.6,7.4,0.86,0.9,0.75,0.4155047697368114,10,0.4631927281497182
530,4,1040,6,0.29,0.62,5.7,0.09,0.95,0.87,0.406111151481933,10,0.4631927281497182
531,4,1050,5,0.64,0.62,7.300000000000001,0.75,0.37,0.6,0.428764185914,10,0.4631927281497182
532,4,1060,29,0.95,0.5,8.1,0.99,0.01,0.2,0.4548903837439907,10,0.4631927281497182
533,4,1070,22,0.63,0.42,6.3,0.8200000000000001,0.02,0.22,0.373944155775296,10,0.4631927281497182
534,4,1080,9,0.95,0.5,6.6,0.35,0.09,0.23,0.3854312320122682,10,0.4631927281497182
535,4,1090,9,0.95,0.5,9.6,0.1,0.24,0.11,0.3934094638020812,10,0.4631927281497182
536,4,1100,14,0.45,0.55,8.1,1.0,0.01,0.22,0.4544869601197091,10,0.4631927281497182
537,4,1110,17,0.11,0.44,6.3,0.59,0.49,0.76,0.3390129796980109,10,0.4631927281497182
538,4,1120,22,0.97,0.55,8.3,0.26,0.08,0.8200000000000001,0.3969470438538166,10,0.4631927281497182
539,4,1130,26,0.64,0.62,7.300000000000001,0.75,0.15,0.48,0.3993752017931739,10,0.4631927281497182
540,4,1140,22,0.73,0.65,7.300000000000001,0.36,0.11,0.1,0.4358574813654085,10,0.4631927281497182
541,4,1150,10,0.45,0.55,9.6,0.26,0.4,0.77,0.3729001371458784,10,0.4631927281497182
542,4,1160,18,0.86,0.44,8.9,0.81,0.5700000000000001,0.25,0.3343998155451362,10,0.4631927281497182
543,4,1170,30,0.55,0.62,5.4,0.09,0.95,0.87,0.4386286087042906,10,0.4631927281497182
544,4,1180,27,0.08,0.55,8.4,0.37,0.4,0.13,0.3910139583359787,10,0.4631927281497182
545,4,1190,11,0.49,0.62,6.5,0.19,0.18,0.1,0.4139837318493666,10,0.4631927281497182
546,4,1200,22,0.73,0.65,7.300000000000001,0.36,0.08,0.11,0.3982842115696017,10,0.4631927281497182
547,4,1210,9,0.64,0.62,7.300000000000001,0.75,0.37,0.49,0.4144909226607276,10,0.4631927281497182
548,4,1220,6,0.98,0.45,7.4,0.52,0.9,0.52,0.3672717588592872,10,0.4631927281497182
549,4,1230,6,0.63,0.53,6.0,0.59,0.09,0.16,0.3965610570734282,10,0.4631927281497182
550,4,1240,5,0.65,0.5,8.1,0.99,0.02,0.22,0.4195300869601442,10,0.4631927281497182
551,4,1250,9,0.94,0.62,7.300000000000001,0.22,0.11,0.28,0.4092450273245321,10,0.4631927281497182
552,4,1260,30,0.55,0.62,5.4,0.14,0.88,0.4,0.3890836436661852,10,0.4631927281497182
553,4,1270,15,0.55,0.46,7.0,0.54,0.0,0.65,0.3865568032051022,10,0.4631927281497182
554,4,1280,5,0.8,0.63,8.9,0.47,0.41,0.85,0.3965919691712821,10,0.4631927281497182
555,4,1290,5,0.64,0.62,7.300000000000001,0.72,0.37,0.1,0.4311558124960005,10,0.4631927281497182
556,4,1300,22,0.73,0.65,7.300000000000001,0.36,0.09,0.79,0.3817173248173957,10,0.4631927281497182
557,4,1310,9,0.92,0.5,8.1,0.99,0.01,0.22,0.4261089196423324,10,0.4631927281497182
558,4,1320,22,0.63,0.53,6.3,0.59,0.08,0.16,0.4024205240429412,10,0.4631927281497182
559,4,1330,10,0.64,0.62,7.300000000000001,0.22,0.11,0.28,0.4247353101615724,10,0.4631927281497182
560,4,1340,11,0.45,0.55,9.6,0.1,0.31,0.22,0.3815248166736583,10,0.4631927281497182
561,4,1350,6,0.45,0.55,8.3,0.26,0.4,0.77,0.3805983919921698,10,0.4631927281497182
562,4,1360,9,0.95,0.51,8.1,0.99,0.01,0.22,0.4558851741283031,10,0.4631927281497182
563,4,1370,10,0.81,0.44,10.0,0.34,0.38,0.25,0.3873964702160634,10,0.4631927281497182
564,5,10,14,0.33,0.95,8.1,0.38,0.11,0.64,0.1889450272533619,10,0.1889450272533619
565,5,20,12,0.89,0.8300000000000001,8.5,0.6900000000000001,0.19,0.2,0.3354664338167168,10,0.3354664338167168
566,5,30,12,0.77,0.04,8.6,0.67,0.8,0.75,0.1189771214544215,10,0.3354664338167168
567,5,40,21,0.55,0.74,9.3,0.97,0.59,0.31,0.3723871125398431,10,0.3723871125398431
568,5,50,20,0.04,0.72,7.4,0.39,0.04,0.25,0.3787989134121857,10,0.3787989134121857
569,5,60,12,0.6,0.88,5.8,0.8,0.49,0.07,0.2679584775118678,10,0.3787989134121857
570,5,70,5,0.51,0.56,7.7,0.23,0.56,0.6900000000000001,0.4241204690822739,10,0.4241204690822739
571,5,80,14,0.02,0.19,5.6,0.68,0.81,0.8200000000000001,0.1828972952494097,10,0.4241204690822739
572,5,90,7,0.4,0.93,6.6,0.41,0.18,0.19,0.2066564026584849,10,0.4241204690822739
573,5,100,16,0.23,0.91,7.0,0.78,0.6900000000000001,0.9,0.2399251004932289,10,0.4241204690822739
574,5,110,5,0.81,0.7000000000000001,7.800000000000001,0.25,0.76,0.47,0.4067994241348315,10,0.4241204690822739
575,5,120,26,0.87,0.11,7.4,0.64,0.84,0.54,0.1372909055896788,10,0.4241204690822739
576,5,130,19,0.7000000000000001,0.06,5.8,0.47,0.38,0.04,0.1208571246602238,10,0.4241204690822739
577,5,140,22,0.26,0.75,5.2,0.93,0.52,0.55,0.3657028000636151,10,0.4241204690822739
578,5,150,5,0.11,0.48,6.2,0.61,0.21,0.33,0.4074452546047135,10,0.4241204690822739
579,5,160,16,0.58,0.75,9.0,0.91,0.63,0.51,0.3532547327734842,10,0.4241204690822739
580,5,170,5,0.26,0.9,7.800000000000001,0.23,0.19,0.18,0.2310917244413473,10,0.4241204690822739
581,5,180,7,0.5,0.65,8.4,0.96,0.87,0.7000000000000001,0.4035966205547819,10,0.4241204690822739
582,5,190,28,0.75,0.07,7.0,0.03,0.27,0.88,0.1196827064505502,10,0.4241204690822739
583,5,200,26,0.04,0.96,6.7,0.09,0.99,0.45,0.1591361592485856,10,0.4241204690822739
584,5,210,27,0.62,0.59,7.0,0.02,0.84,0.41,0.4298909805304473,10,0.4298909805304473
585,5,220,29,0.41,0.29,5.1,0.61,0.39,0.36,0.2780262054021628,10,0.4298909805304473
586,5,230,9,0.81,0.63,8.4,0.31,0.07,0.96,0.4315502559059423,10,0.4315502559059423
587,5,240,5,0.23,0.86,8.9,0.21,0.34,0.49,0.2636130436105424,10,0.4315502559059423
588,5,250,6,0.94,0.55,7.9,0.64,0.32,0.94,0.389426096232684,10,0.4315502559059423
589,5,260,10,0.34,0.27,8.4,0.86,0.7000000000000001,0.6900000000000001,0.239901119477205,10,0.4315502559059423
590,5,270,23,0.38,0.3,8.2,0.05,0.5700000000000001,0.58,0.2903745258901308,10,0.4315502559059423
591,5,280,17,0.77,0.44,7.300000000000001,0.76,0.59,0.68,0.3998431638992469,10,0.4315502559059423
592,5,290,7,0.8200000000000001,0.14,8.9,0.32,0.15,0.4,0.1623095526918014,10,0.4315502559059423
593,5,300,26,0.71,0.66,6.1,0.67,0.24,0.19,0.4111801870783219,10,0.4315502559059423
594,5,310,26,0.86,0.72,6.2,0.6900000000000001,0.52,0.04,0.3768004308330869,10,0.4315502559059423
595,5,320,14,0.32,0.02,9.0,0.22,0.49,0.62,0.1095101366298329,10,0.4315502559059423
596,5,330,22,0.95,0.94,6.2,0.99,0.17,0.66,0.2096488721146241,10,0.4315502559059423
597,5,340,26,0.13,0.62,7.4,0.12,0.79,0.41,0.3850887781320586,10,0.4315502559059423
598,5,350,12,0.21,0.54,9.8,0.76,0.94,0.04,0.4338345306720776,10,0.4338345306720776
599,5,360,13,0.04,0.16,9.8,0.66,0.59,0.44,0.1587068998242446,10,0.4338345306720776
600,5,370,27,0.64,0.06,5.8,0.68,0.61,0.98,0.1247469046628072,10,0.4338345306720776
601,5,380,16,0.3,0.94,8.6,0.63,0.41,0.51,0.2057231754420589,10,0.4338345306720776
602,5,390,23,0.98,0.74,6.4,0.15,0.92,0.37,0.3917646366863127,10,0.4338345306720776
603,5,400,15,0.97,0.2,7.4,0.8,0.17,0.81,0.1815517379205229,10,0.4338345306720776
604,5,410,12,0.48,0.1,9.7,0.77,0.2,0.85,0.1471547706206193,10,0.4338345306720776
605,5,420,30,0.75,0.88,8.1,0.26,0.65,0.6900000000000001,0.2512619886315012,10,0.4338345306720776
606,5,430,21,0.54,0.26,8.3,0.34,0.73,0.8200000000000001,0.2554791426429787,10,0.4338345306720776
607,5,440,22,0.32,0.04,7.0,0.94,0.5,0.77,0.1147376720246869,10,0.4338345306720776
608,5,450,23,0.04,0.9,7.7,0.42,0.6900000000000001,0.43,0.2099605180005218,10,0.4338345306720776
609,5,460,24,0.16,0.92,5.2,0.18,0.11,0.47,0.202235436163899,10,0.4338345306720776
610,5,470,22,0.8300000000000001,0.19,8.5,0.33,0.26,0.52,0.1683150464072322,10,0.4338345306720776
611,5,480,30,0.15,0.19,5.0,0.92,0.06,0.25,0.198114524262074,10,0.4338345306720776
